time,Date,load_2030,solar,wind,gas,batt_charge,batt_discharge,SOC,load_net,load_and_charge
2030-05-24T12:00:00Z,5/24/2018,545.4133540085801,834.9055781954584,57.34830770649507,0,0,0,2203.765661993876,346.84,545.41
2030-05-24T13:00:00Z,5/24/2018,574.926967229521,793.2161538349482,82.45940102176482,0,0,0,2203.765661993876,300.75,574.93
2030-05-24T14:00:00Z,5/24/2018,600.228100964348,747.3440479216696,119.67358886286273,0,0,0,2203.765661993876,266.79,600.23
2030-05-24T15:00:00Z,5/24/2018,592.761094358593,669.0008640642125,74.65460174809985,0,0,0,2203.765661993876,150.89,592.76
2030-05-24T16:00:00Z,5/24/2018,603.8221541634921,554.7944360732657,41.51248309326202,7.515234996964213,0,0,2203.765661993876,-0,603.82
2030-05-24T17:00:00Z,5/24/2018,617.110581046389,422.60748115223794,19.116102568831693,175.38699732531938,0,0,2203.765661993876,0,617.11
2030-05-24T18:00:00Z,5/24/2018,620.3673763863901,266.9574592756992,16.853841909798536,336.55607520089234,0,0,2203.765661993876,0,620.37
2030-05-24T19:00:00Z,5/24/2018,616.915872566923,33.31154061822797,15.157146415523664,410.11453174569147,0,158.33265378747984,2017.4919516556647,-0,616.92
2030-05-24T20:00:00Z,5/24/2018,621.481608256807,0,14.817807316668501,410.11453174569147,0,196.5492691944472,1786.257517309256,0,621.48
2030-05-24T21:00:00Z,5/24/2018,596.683809185693,0,48.07303900445837,410.11453174569147,0,138.49623843554292,1623.3207662086174,-0,596.68
2030-05-24T22:00:00Z,5/24/2018,534.044808359907,0,103.1590860519203,410.11453174569147,0,20.77119056229529,1598.8840714294463,0,534.04
2030-05-24T23:00:00Z,5/24/2018,475.51155710679603,0,180.41528755790847,295.09626954888756,0,0,1598.8840714294463,0,475.51
2030-05-25T00:00:00Z,5/24/2018,438.05485746197996,0,154.51240301197637,283.54245445000356,0,0,1598.8840714294463,0,438.05
2030-05-25T01:00:00Z,5/25/2018,417.059135977594,0,143.5404388156648,81.26983808530956,0,192.24885907661962,1372.7089431040113,0,417.06
2030-05-25T02:00:00Z,5/25/2018,404.435828480935,0,143.99289094747104,0,0,260.442937533464,1066.3054871822892,0,404.44
2030-05-25T03:00:00Z,5/25/2018,396.516842800129,0,132.0029094545949,0,0,264.51393334553416,755.1126244228371,0,396.52
2030-05-25T04:00:00Z,5/25/2018,399.68193726880105,0,123.51943198321965,0,0,276.16250528558146,430.21555938097663,0,399.68
2030-05-25T05:00:00Z,5/25/2018,417.77499316969994,121.43495559676143,117.97689336858785,0,0,178.36314420435062,220.3765661993876,-0,417.77
2030-05-25T06:00:00Z,5/25/2018,442.223704037873,429.27522397603207,66.8498024744349,0,53.90132241259405,0,274.27788861198167,-0,496.13
2030-05-25T07:00:00Z,5/25/2018,470.437911750242,620.3553638582464,30.879857995804677,0,180.79731010380937,0,455.0751987157911,-0,651.24
2030-05-25T08:00:00Z,5/25/2018,490.65138052513106,744.8345832421697,9.50149476793983,0,263.68469748497864,0,718.7598962007698,-0,754.34
2030-05-25T09:00:00Z,5/25/2018,519.746953637909,838.2765032541272,8.483477471375284,0,327.01302708759374,0,1045.7729232883637,-0,846.76
2030-05-25T10:00:00Z,5/25/2018,517.2558414432272,886.7823065122998,7.352347141858706,0,376.8788122109314,0,1422.651735499295,-0,894.13
2030-05-25T11:00:00Z,5/25/2018,529.5929463036729,899.609546719468,6.447442878245253,0,376.4640432940404,0,1799.1157787933355,0,906.06
2030-05-25T12:00:00Z,5/25/2018,559.424370866747,888.918829770096,12.103094525828148,0,341.59755342917725,0,2140.7133322225127,-0,901.02
2030-05-25T13:00:00Z,5/25/2018,589.977250704672,868.2517145388782,32.35032742417642,0,63.05232977136332,0,2203.765661993876,247.57,653.03
2030-05-25T14:00:00Z,5/25/2018,607.9091133018629,835.1125529985688,63.117072387030014,0,0,0,2203.765661993876,290.32,607.91
2030-05-25T15:00:00Z,5/25/2018,640.5652644430689,771.3022243552307,61.42037689275514,0,0,0,2203.765661993876,192.16,640.57
2030-05-25T16:00:00Z,5/25/2018,673.3090334490951,650.7270612220316,67.75470673804837,0,0,0,2203.765661993876,45.17,673.31
2030-05-25T17:00:00Z,5/25/2018,699.4224575160409,487.2902085456058,80.08402732977963,0,0,132.04822164065538,2048.4148130048698,-0,699.42
2030-05-25T18:00:00Z,5/25/2018,708.032085800554,298.1887507563245,175.3252010750829,0,0,234.5181339691467,1772.511125982344,0,708.03
2030-05-25T19:00:00Z,5/25/2018,694.3594339574921,44.010099024889946,317.50828349532804,0,0,332.84105143727413,1380.9334184090806,0,694.36
2030-05-25T20:00:00Z,5/25/2018,664.43577625927,0,512.8544914028561,0,0,151.58128485641396,1202.6024950485933,0,664.44
2030-05-25T21:00:00Z,5/25/2018,629.6715501928439,0,502.90054450310913,0,0,126.77100568973474,1053.4601354136112,-0,629.67
2030-05-25T22:00:00Z,5/25/2018,569.424309758716,0,495.77442342715443,0,0,73.64988633156162,966.8132103176564,0,569.42
2030-05-25T23:00:00Z,5/25/2018,509.00015207149795,0,488.5351893182478,0,0,20.464962753250205,942.7367835491267,0,509
2030-05-26T00:00:00Z,5/25/2018,462.174395949286,0,491.5892412079422,0,29.414845258656225,0,972.151628807783,0,491.59
2030-05-26T01:00:00Z,5/26/2018,432.685342152186,0,495.66131039420236,0,62.97596824201641,0,1035.1275970497995,-0,495.66
2030-05-26T02:00:00Z,5/26/2018,413.69568168392,0,503.1267705690121,0,89.43108888509212,0,1124.5586859348916,-0,503.13
2030-05-26T03:00:00Z,5/26/2018,401.606328842092,0,506.2939354916588,0,104.68760664956677,0,1229.2462925844584,0,506.29
2030-05-26T04:00:00Z,5/26/2018,398.905213256254,0,509.57421344725736,0,110.66900019100332,0,1339.915292775462,0,509.57
2030-05-26T05:00:00Z,5/26/2018,401.0378292423449,128.21728873059396,512.0627001721937,0,239.24215966044278,0,1579.1574524359044,-0,640.28
2030-05-26T06:00:00Z,5/26/2018,403.74083647648104,434.26074318228393,396.4611804955911,0,426.9810872013941,0,2006.138539637299,0,830.72
2030-05-26T07:00:00Z,5/26/2018,420.194986235136,628.1828512280078,294.5463378061394,0,197.62712235657736,0,2203.765661993876,304.91,617.82
2030-05-26T08:00:00Z,5/26/2018,439.75521869554296,760.4833641545498,203.15100718119302,0,0,0,2203.765661993876,523.88,439.76
2030-05-26T09:00:00Z,5/26/2018,460.634507141671,857.4786724306925,173.62850558080808,0,0,0,2203.765661993876,570.47,460.63
2030-05-26T10:00:00Z,5/26/2018,483.10341564816497,897.6114694727604,145.91581250765,0,0,0,2203.765661993876,560.42,483.1
2030-05-26T11:00:00Z,5/26/2018,506.700912064313,890.8946809143789,122.50141468665511,0,0,0,2203.765661993876,506.7,506.7
2030-05-26T12:00:00Z,5/26/2018,540.783224233934,863.8502881082765,209.03288489468,0,0,0,2203.765661993876,532.1,540.78
2030-05-26T13:00:00Z,5/26/2018,575.7579366376441,826.0122927532278,302.80358921161155,0,0,0,2203.765661993876,553.06,575.76
2030-05-26T14:00:00Z,5/26/2018,611.852349797902,771.5968841864956,383.90563383795563,0,0,0,2203.765661993876,543.65,611.85
2030-05-26T15:00:00Z,5/26/2018,635.487128422059,680.1077259573725,434.35404653439923,0,0,0,2203.765661993876,478.97,635.49
2030-05-26T16:00:00Z,5/26/2018,647.662710625802,531.2641769121577,517.0396736220672,0,0,0,2203.765661993876,400.64,647.66
2030-05-26T17:00:00Z,5/26/2018,657.281314102191,350.76653555768274,601.3088831710589,0,0,0,2203.765661993876,294.79,657.28
2030-05-26T18:00:00Z,5/26/2018,657.274652934613,169.12841182855337,612.7332994991777,0,0,0,2203.765661993876,124.59,657.27
2030-05-26T19:00:00Z,5/26/2018,646.993781185496,13.916763252167282,618.5020641797126,0,0,14.57495375361621,2186.6186575778574,0,646.99
2030-05-26T20:00:00Z,5/26/2018,641.959657794705,0,626.985541651087,0,0,14.974116143618152,2169.002050350071,0,641.96
2030-05-26T21:00:00Z,5/26/2018,616.3185015243499,0,622.0085682012145,0,5.690066676864626,0,2174.6921170269356,0,622.01
2030-05-26T22:00:00Z,5/26/2018,561.726022194298,0,605.380952357319,0,29.073544966940254,0,2203.765661993876,14.58,590.8
2030-05-26T23:00:00Z,5/26/2018,509.815438978087,0,572.0126076365771,0,0,0,2203.765661993876,62.2,509.82
2030-05-27T00:00:00Z,5/26/2018,468.14101512043106,0,587.3959801180039,0,0,0,2203.765661993876,119.25,468.14
2030-05-27T01:00:00Z,5/27/2018,441.081458668848,0,604.7022741596087,0,0,0,2203.765661993876,163.62,441.08
2030-05-27T02:00:00Z,5/27/2018,422.9203607479179,0,636.826375517882,0,0,0,2203.765661993876,213.91,422.92
2030-05-27T03:00:00Z,5/27/2018,412.007793891616,0,595.8794575893792,0,0,0,2203.765661993876,183.87,412.01
2030-05-27T04:00:00Z,5/27/2018,406.93281931831996,0,557.8734785176189,0,0,0,2203.765661993876,150.94,406.93
2030-05-27T05:00:00Z,5/27/2018,407.46786814387,29.04589829556352,521.4510819071824,0,0,0,2203.765661993876,143.03,407.47
2030-05-27T06:00:00Z,5/27/2018,400.88452847455704,165.83697196428778,539.3229411135455,0,0,0,2203.765661993876,304.28,400.88
2030-05-27T07:00:00Z,5/27/2018,413.2378393123621,323.0329667848482,601.0826571051558,0,0,0,2203.765661993876,510.88,413.24
2030-05-27T08:00:00Z,5/27/2018,435.765690068815,491.2706125062414,716.1186116170003,0,0,0,2203.765661993876,771.62,435.77
2030-05-27T09:00:00Z,5/27/2018,453.8924051636271,640.4088416681818,520.0937255117627,0,0,0,2203.765661993876,706.61,453.89
2030-05-27T10:00:00Z,5/27/2018,473.752166136835,720.5739460909735,341.8275855799364,0,0,0,2203.765661993876,588.65,473.75
2030-05-27T11:00:00Z,5/27/2018,503.789353425337,734.9059346794065,225.09493557381617,0,0,0,2203.765661993876,456.21,503.79
2030-05-27T12:00:00Z,5/27/2018,583.8283328807441,718.9689988066275,378.24998219037286,0,0,0,2203.765661993876,513.39,583.83
2030-05-27T13:00:00Z,5/27/2018,562.6796259470079,686.3063449774761,440.34903728083736,0,0,0,2203.765661993876,563.98,562.68
2030-05-27T14:00:00Z,5/27/2018,577.3474309116609,635.1494281799636,492.15480637270065,0,0,0,2203.765661993876,549.96,577.35
2030-05-27T15:00:00Z,5/27/2018,604.9194450130699,549.3223768688763,460.25693108033136,0,0,0,2203.765661993876,404.66,604.92
2030-05-27T16:00:00Z,5/27/2018,647.0236551153521,450.77608514007204,434.80649866620547,0,0,0,2203.765661993876,238.56,647.02
2030-05-27T17:00:00Z,5/27/2018,680.3340130540361,353.875575326751,415.2379439655676,0,0,0,2203.765661993876,88.78,680.33
2030-05-27T18:00:00Z,5/27/2018,647.507489222456,234.98663204672903,484.68934619789087,0,0,0,2203.765661993876,72.17,647.51
2030-05-27T19:00:00Z,5/27/2018,608.000807221496,36.18487461089721,564.9995995935745,0,0,6.816333017024235,2195.74644667973,0,608
2030-05-27T20:00:00Z,5/27/2018,594.929229969845,0,623.1396985307308,0,8.019215314146221,0,2203.765661993876,20.19,602.95
2030-05-27T21:00:00Z,5/27/2018,576.704645750721,0,586.1517367555352,0,0,0,2203.765661993876,9.45,576.7
2030-05-27T22:00:00Z,5/27/2018,529.171571873544,0,539.5491671794496,0,0,0,2203.765661993876,10.38,529.17
2030-05-27T23:00:00Z,5/27/2018,480.65786972217893,0,491.3630151420391,0,0,0,2203.765661993876,10.71,480.66
2030-05-28T00:00:00Z,5/27/2018,445.65475163927596,0,458.6733486190076,0,0,0,2203.765661993876,13.02,445.65
2030-05-28T01:00:00Z,5/28/2018,423.81488269209297,0,431.75244677651096,0,0,0,2203.765661993876,7.94,423.81
2030-05-28T02:00:00Z,5/28/2018,409.955517606955,0,409.01672715322644,0,0,0.938790453728594,2202.6612026365483,0,409.96
2030-05-28T03:00:00Z,5/28/2018,402.877046275217,0,309.7034842216631,0,0,93.17356205355401,2093.0452472794263,0,402.88
2030-05-28T04:00:00Z,5/28/2018,405.978025513952,0,250.43225495499,0,0,155.5457705589621,1910.050223092412,0,405.98
2030-05-28T05:00:00Z,5/28/2018,414.34354315691303,31.10058099164727,221.58843155231435,0,0,161.6545306129514,1719.8684223712926,0,414.34
2030-05-28T06:00:00Z,5/28/2018,415.19488300179495,141.70670721106978,187.31518256795997,0,0,86.17299322276524,1618.4884303445099,0,415.19
2030-05-28T07:00:00Z,5/28/2018,419.523518507639,248.7564136169956,154.51240301197637,0,0,16.254701878667046,1599.3652516637253,0,419.52
2030-05-28T08:00:00Z,5/28/2018,425.99804327936795,344.5313102978994,127.70461420243174,0,46.23788122096319,0,1645.6031328846884,0,472.24
2030-05-28T09:00:00Z,5/28/2018,438.892412487174,437.50970529314765,97.8427735031916,0,96.46006630916547,0,1742.0631991938542,-0,535.35
2030-05-28T10:00:00Z,5/28/2018,449.519603565595,518.7857902698215,72.3923410890667,0,141.65852779329325,0,1883.7217269871473,-0,591.18
2030-05-28T11:00:00Z,5/28/2018,454.70695702673703,573.5018496403621,51.466429993008106,0,170.2613226066333,0,2053.983049593781,-0,624.97
2030-05-28T12:00:00Z,5/28/2018,478.50991527792405,594.3679426955381,54.407368849751585,0,149.78261240009527,0,2203.765661993876,20.48,628.29
2030-05-28T13:00:00Z,5/28/2018,481.60876388741605,563.4857369355652,66.51046337557975,0,0,0,2203.765661993876,148.39,481.61
2030-05-28T14:00:00Z,5/28/2018,484.12662988092296,487.3488154937102,87.09703537278318,0,0,0,2203.765661993876,90.32,484.13
2030-05-28T15:00:00Z,5/28/2018,480.88408407493006,388.7756184830231,66.51046337557975,25.59800221632712,0,0,2203.765661993876,-0,480.88
2030-05-28T16:00:00Z,5/28/2018,536.9819783586099,277.6507299391006,85.51345291146035,173.817795508049,0,0,2203.765661993876,0,536.98
2030-05-28T17:00:00Z,5/28/2018,528.2131511201579,175.69426078637892,142.52242151910025,209.99646881467874,0,0,2203.765661993876,-0,528.21
2030-05-28T18:00:00Z,5/28/2018,520.032017245289,83.37076834609046,129.17508363080347,307.48616526839515,0,0,2203.765661993876,0,520.03
2030-05-28T19:00:00Z,5/28/2018,515.0124681507571,6.05584544419858,118.20311943449191,69.30205851759473,0,321.4514447544718,1825.5874916944977,0,515.01
2030-05-28T20:00:00Z,5/28/2018,529.856865999741,0,117.75066730268472,0,0,412.1061986970563,1340.7566696979607,0,529.86
2030-05-28T21:00:00Z,5/28/2018,518.729656741257,0,106.77870310637314,0,0,411.950953634884,856.1084889510382,0,518.73
2030-05-28T22:00:00Z,5/28/2018,475.722879352733,0,191.274138721268,0,0,284.44874063146506,521.4629117375498,0,475.72
2030-05-28T23:00:00Z,5/28/2018,433.621875162786,0,367.50424405996444,0,0,66.11763110282156,443.67746338128904,0,433.62
2030-05-29T00:00:00Z,5/28/2018,408.40445781735104,0,363.31906184075234,0,0,45.08539597659866,390.6358210558788,-0,408.4
2030-05-29T01:00:00Z,5/29/2018,393.87850981721994,0,358.90765355563803,0,0,34.97085626158191,349.4936372187236,0,393.88
2030-05-29T02:00:00Z,5/29/2018,385.112353341674,0,354.948697402329,0,0,30.163655939345006,314.0069831724356,0,385.11
2030-05-29T03:00:00Z,5/29/2018,382.92835802622204,0,353.3651149410062,0,0,29.563243085215774,279.2266971898288,-0,382.93
2030-05-29T04:00:00Z,5/29/2018,392.80294826422295,0,348.9537066558909,0,0,43.84924160833202,227.63935412120284,0,392.8
2030-05-29T05:00:00Z,5/29/2018,414.048398541011,60.9573567447072,346.91767206276086,0,0,6.173369733542903,220.3765661993876,0,414.05
2030-05-29T06:00:00Z,5/29/2018,434.3828025610529,190.1711709555444,276.108913435018,0,31.897281829509502,0,252.27384802889713,-0,466.28
2030-05-29T07:00:00Z,5/29/2018,453.85975685124504,319.23186825977814,155.30419424263778,0,20.67630565117094,0,272.9501536800681,-0,474.54
2030-05-29T08:00:00Z,5/29/2018,460.454579017226,488.48203116577645,89.81174816362352,0,117.83920031217397,0,390.78935399224207,0,578.29
2030-05-29T09:00:00Z,5/29/2018,462.15291402815,644.6926191921551,78.83978396731194,0,261.37948913131714,0,652.1688431235593,-0,723.53
2030-05-29T10:00:00Z,5/29/2018,469.18146903462696,735.3037731224455,78.83978396731194,0,344.96208805513055,0,997.1309311786899,-0,814.14
2030-05-29T11:00:00Z,5/29/2018,483.23607525654205,752.9249093181553,92.52646095446293,0,362.21529501607625,0,1359.3462261947661,-0,845.45
2030-05-29T12:00:00Z,5/29/2018,496.976823421563,739.6160449560075,169.8957754934032,0,412.53499702784774,0,1771.881223222614,0,909.51
2030-05-29T13:00:00Z,5/29/2018,520.680538342418,712.7785593348148,269.4352444908696,0,431.88443877126207,0,2203.765661993876,29.65,952.56
2030-05-29T14:00:00Z,5/29/2018,535.3417374907322,671.6717311337883,355.1749234682331,0,0,0,2203.765661993876,491.5,535.34
2030-05-29T15:00:00Z,5/29/2018,550.762722778692,598.7936913927737,429.71641218338095,0,0,0,2203.765661993876,477.75,550.76
2030-05-29T16:00:00Z,5/29/2018,565.2935831357819,503.0959786335254,560.5881913084593,0,0,0,2203.765661993876,498.39,565.29
2030-05-29T17:00:00Z,5/29/2018,576.5458443550949,400.61641508360594,708.7662644751425,0,0,0,2203.765661993876,532.84,576.55
2030-05-29T18:00:00Z,5/29/2018,590.095402385813,270.33427387961007,570.4290251752542,0,0,0,2203.765661993876,250.67,590.1
2030-05-29T19:00:00Z,5/29/2018,578.2910327477871,46.93274471706736,430.39509038109117,0,0,100.96319764962847,2084.9854294649017,-0,578.29
2030-05-29T20:00:00Z,5/29/2018,580.141766904644,0,327.4622303950741,0,0,252.6795365095701,1787.7153865124662,0,580.14
2030-05-29T21:00:00Z,5/29/2018,561.272443179853,0,403.8135276374498,0,0,157.45891554240322,1602.4696035214035,0,561.27
2030-05-29T22:00:00Z,5/29/2018,506.60603898981606,0,493.5121627681213,0,0,13.093876221694648,1587.0650432605862,-0,506.61
2030-05-29T23:00:00Z,5/29/2018,455.78295561843294,0,584.3419282283093,0,128.55897260987646,0,1715.624015870463,-0,584.34
2030-05-30T00:00:00Z,5/29/2018,424.96612512971797,0,468.06173035399627,0,43.0956052242782,0,1758.7196210947411,0,468.06
2030-05-30T01:00:00Z,5/30/2018,406.601288476209,0,352.1208715785375,0,0,54.48041689767149,1694.6250129798336,0,406.6
2030-05-30T02:00:00Z,5/30/2018,394.73293634629204,0,258.80261939341324,0,0,135.93031695287883,1534.7069930352704,0,394.73
2030-05-30T03:00:00Z,5/30/2018,389.82564966590706,0,250.88470708679617,0,0,138.9409425791109,1371.2470605892574,0,389.83
2030-05-30T04:00:00Z,5/30/2018,396.090609790312,0,267.62543596364276,0,0,128.46517382666926,1220.1115619696466,0,396.09
2030-05-30T05:00:00Z,5/30/2018,413.94324863002703,135.02789078001314,308.2330147932913,0,29.317656943277427,0,1249.429218912924,0,443.26
2030-05-30T06:00:00Z,5/30/2018,434.27186726502396,421.13814216850784,270.45326178743414,0,257.319536690918,0,1506.7487556038418,0,691.59
2030-05-30T07:00:00Z,5/30/2018,460.210643348551,606.9153269494187,245.34216847216442,0,392.04685207303226,0,1898.7956076768744,-0,852.26
2030-05-30T08:00:00Z,5/30/2018,471.38223616926,723.2764427006906,230.18502205664174,0,304.9700543170017,0,2203.765661993876,177.11,776.35
2030-05-30T09:00:00Z,5/30/2018,480.686447095147,806.8269695242877,175.77765320689008,0,0,0,2203.765661993876,501.92,480.69
2030-05-30T10:00:00Z,5/30/2018,492.718505763625,847.2782347659316,135.84875257495187,0,0,0,2203.765661993876,490.41,492.72
2030-05-30T11:00:00Z,5/30/2018,508.8625562343,854.2429860264795,107.00492917227628,0,0,0,2203.765661993876,452.39,508.86
2030-05-30T12:00:00Z,5/30/2018,522.1126534328811,839.1058111790735,118.0900064015399,0,0,0,2203.765661993876,435.08,522.11
2030-05-30T13:00:00Z,5/30/2018,548.054340834231,792.0399803202581,131.43734428983663,0,0,0,2203.765661993876,375.42,548.05
2030-05-30T14:00:00Z,5/30/2018,572.3825685798199,707.31037916118,146.93382980421453,0,0,0,2203.765661993876,281.86,572.38
2030-05-30T15:00:00Z,5/30/2018,612.541439418954,585.8104289503306,147.61250800192488,0,0,0,2203.765661993876,120.88,612.54
2030-05-30T16:00:00Z,5/30/2018,627.0484283077801,449.28644491868516,153.04193358360465,24.720049805490213,0,0,2203.765661993876,-0,627.05
2030-05-30T17:00:00Z,5/30/2018,620.6127892248841,320.33627632459434,158.5844721982364,141.69204070205336,0,0,2203.765661993876,0,620.61
2030-05-30T18:00:00Z,5/30/2018,616.3186210148231,182.93468694149863,73.18413231972814,360.1998017535963,0,0,2203.765661993876,0,616.32
2030-05-30T19:00:00Z,5/30/2018,620.571452997627,31.904383331456177,113.33925901756949,410.11453174569147,0,65.21327890290989,2127.0441574022175,0,620.57
2030-05-30T20:00:00Z,5/30/2018,611.37300687991,0,290.02181648807306,23.980752873358853,0,297.37043751847796,1777.196583851067,-0,611.37
2030-05-30T21:00:00Z,5/30/2018,590.7118917728791,0,264.11893194214093,0,0,326.59295983073827,1392.9695722854926,0,590.71
2030-05-30T22:00:00Z,5/30/2018,530.8625233963251,0,256.2010196355249,0,0,274.6615037608002,1069.8383913904333,0,530.86
2030-05-30T23:00:00Z,5/30/2018,475.736192375241,0,271.58439211695077,0,0,204.15180025829022,829.6598028512684,0,475.74
2030-05-31T00:00:00Z,5/30/2018,440.8171887646989,0,291.83162501529904,0,0,148.9855637493999,654.382669028445,0,440.82
2030-05-31T01:00:00Z,5/31/2018,418.12798875045206,0,314.34111857268135,0,0,103.78687017777067,532.280468819303,-0,418.13
2030-05-31T02:00:00Z,5/31/2018,403.971767620554,0,338.5473076243377,0,0,65.42445999621633,455.3105158825779,0,403.97
2030-05-31T03:00:00Z,5/31/2018,396.06623347152004,0,310.94772758413075,0,0,85.11850588738928,355.17109719153154,0,396.07
2030-05-31T04:00:00Z,5/31/2018,400.24440358339797,0,287.0808776313296,0,0,113.16352595206848,222.03753724792165,0,400.24
2030-05-31T05:00:00Z,5/31/2018,416.442650131957,143.89888475555856,271.1319399851445,0,0,1.4118253912538752,220.3765661993876,0,416.44
2030-05-31T06:00:00Z,5/31/2018,435.603174500061,430.70797024372126,155.98287244034807,0,151.08766818400846,0,371.46423438339616,-0,586.69
2030-05-31T07:00:00Z,5/31/2018,463.179087191289,618.6763701367365,75.22016691285816,0,230.7174498583058,0,602.181684241702,-0,693.9
2030-05-31T08:00:00Z,5/31/2018,482.51556042811205,740.4817855672525,21.15213716196172,0,279.1183623011023,0,881.3000465428042,-0,761.63
2030-05-31T09:00:00Z,5/31/2018,498.770140110839,830.8800571176716,17.984972239315113,0,350.0948892461478,0,1231.3949357889521,-0,848.87
2030-05-31T10:00:00Z,5/31/2018,517.2881126588929,875.351814896943,30.427405863998423,0,388.49110810204866,0,1619.886043891001,-0,905.78
2030-05-31T11:00:00Z,5/31/2018,540.1806613237579,883.524457115983,48.977943268071826,0,392.3217390602969,0,2012.207782951298,0,932.5
2030-05-31T12:00:00Z,5/31/2018,564.910871153229,868.919863499269,59.15811623372198,0,191.55787904257838,0,2203.765661993876,171.61,756.47
2030-05-31T13:00:00Z,5/31/2018,649.8433453864741,848.5361383992743,93.88381734988357,0,0,0,2203.765661993876,292.58,649.84
2030-05-31T14:00:00Z,5/31/2018,687.522770157302,821.3114123609623,156.77466367100953,0,0,0,2203.765661993876,290.56,687.52
2030-05-31T15:00:00Z,5/31/2018,674.77539718482706,763.771745422223,279.72853048947087,0,0,0,2203.765661993876,368.72,674.78
2030-05-31T16:00:00Z,5/31/2018,751.29015926102,663.9893591836011,438.4261157206593,0,0,0,2203.765661993876,351.13,751.29
2030-05-31T17:00:00Z,5/31/2018,768.3604222281721,533.7153907660756,587.8484322498111,0,0,0,2203.765661993876,353.2,768.36
2030-05-31T18:00:00Z,5/31/2018,736.7265088031809,367.78576834379356,609.453021543579,0,0,0,2203.765661993876,240.51,736.73
2030-05-31T19:00:00Z,5/31/2018,711.609723422146,79.62964265676874,630.4920456725888,0,0,1.4880350927882133,2202.015032472949,-0,711.61
2030-05-31T20:00:00Z,5/31/2018,689.126749798334,0,648.2507918460007,0,0,40.87595795233346,2153.925670176086,0,689.13
2030-05-31T21:00:00Z,5/31/2018,657.4461826232979,0,648.3639048789528,0,0,9.082277744345026,2143.24063753568,-0,657.45
2030-05-31T22:00:00Z,5/31/2018,586.535433089859,0,649.7212612743724,0,60.52502445819618,0,2203.765661993876,2.66,647.06
2030-05-31T23:00:00Z,5/31/2018,520.003006899707,0,648.8163570107591,0,0,0,2203.765661993876,128.81,520
2030-06-01T00:00:00Z,5/31/2018,470.609446554326,0,603.1186916982859,0,0,0,2203.765661993876,132.51,470.61
2030-06-01T01:00:00Z,6/1/2018,441.896709767645,0,550.8604704746153,0,0,0,2203.765661993876,108.96,441.9
2030-06-01T02:00:00Z,6/1/2018,424.78733367315203,0,491.9285803067975,0,0,0,2203.765661993876,67.14,424.79
2030-06-01T03:00:00Z,6/1/2018,412.974898887283,0,489.6663196477642,0,0,0,2203.765661993876,76.69,412.97
2030-06-01T04:00:00Z,6/1/2018,415.80804357578705,0,504.0316748326257,0,0,0,2203.765661993876,88.22,415.81
2030-06-01T05:00:00Z,6/1/2018,427.05689400447795,125.24601202879072,537.4000195533675,0,0,0,2203.765661993876,235.59,427.06
2030-06-01T06:00:00Z,6/1/2018,451.82076840559006,409.11944884486644,416.82152642689135,0,0,0,2203.765661993876,374.12,451.82
2030-06-01T07:00:00Z,6/1/2018,475.9352599615949,614.2717318416225,288.21200796084617,0,0,0,2203.765661993876,426.55,475.94
2030-06-01T08:00:00Z,6/1/2018,503.80059261264597,758.8056867340053,181.54641788742506,0,0,0,2203.765661993876,436.55,503.8
2030-06-01T09:00:00Z,6/1/2018,524.214165957072,870.199030802653,150.8927859575235,0,0,0,2203.765661993876,496.88,524.21
2030-06-01T10:00:00Z,6/1/2018,543.121669839133,930.9450851794322,152.47636841884633,0,0,0,2203.765661993876,540.3,543.12
2030-06-01T11:00:00Z,6/1/2018,567.921423254973,951.3837004804583,188.33319986452452,0,0,0,2203.765661993876,571.8,567.92
2030-06-01T12:00:00Z,6/1/2018,584.347856601651,950.0797127896997,225.32116163971926,0,0,0,2203.765661993876,591.05,584.35
2030-06-01T13:00:00Z,6/1/2018,610.777373761339,919.0304427423474,260.9517670194943,0,0,0,2203.765661993876,569.2,610.78
2030-06-01T14:00:00Z,6/1/2018,640.552887538568,853.221069912039,288.32512099379824,0,0,0,2203.765661993876,500.99,640.55
2030-06-01T15:00:00Z,6/1/2018,681.6665297530141,755.3271788647859,327.3491173621229,0,0,0,2203.765661993876,401.01,681.67
2030-06-01T16:00:00Z,6/1/2018,706.1012534153309,625.6133799036594,454.3750533668444,0,0,0,2203.765661993876,373.89,706.1
2030-06-01T17:00:00Z,6/1/2018,722.530512823182,478.37928376886856,663.7472773603786,0,0,0,2203.765661993876,419.6,722.53
2030-06-01T18:00:00Z,6/1/2018,722.4729922606379,304.91918241357905,763.9654245555553,0,0,0,2203.765661993876,346.41,722.47
2030-06-01T19:00:00Z,6/1/2018,694.460987611851,60.5408128535368,850.2706686976773,0,0,0,2203.765661993876,216.35,694.46
2030-06-01T20:00:00Z,6/1/2018,651.2487801299928,0,875.1555359470437,0,0,0,2203.765661993876,223.91,651.25
2030-06-01T21:00:00Z,6/1/2018,618.515829143429,0,901.1715335259271,0,0,0,2203.765661993876,282.66,618.52
2030-06-01T22:00:00Z,6/1/2018,561.8691504010391,0,916.6680190403049,0,0,0,2203.765661993876,354.8,561.87
2030-06-01T23:00:00Z,6/1/2018,503.23549147409796,0,927.6399832366164,0,0,0,2203.765661993876,424.4,503.24
