Hour,Date,2030_load,solar,wind,gas,batt_charge,batt_discharge,SOC,net_load,load_and_charge
4535,7/8/2018,582.5601414053879,0.0,728.4535020038761,0.0,145.8933605984883,0.0,1835.1286908351974,0.0,728.45
4536,7/9/2018,537.434119158965,0.0,630.5691286550419,0.0,93.13500949607686,0.0,1928.2637003312743,0.0,630.57
4537,7/9/2018,505.18733477026103,0.0,538.3640534185953,0.0,33.17671864833412,0.0,1961.4404189796087,0.0,538.36
4538,7/9/2018,485.76905305669004,0.0,443.98748184505945,0.0,0.0,41.78157121163076,1912.2856293188663,0.0,485.77
4539,7/9/2018,482.804019348753,0.0,365.14546099070657,0.0,0.0,117.6585583580463,1773.863795956459,-0.0,482.8
4540,7/9/2018,492.313070391961,96.7350248318837,297.16092182180677,0.0,0.0,98.4171237382705,1658.07894449967,0.0,492.31
4541,7/9/2018,518.442420400965,410.78398382954236,180.23419597848695,0.0,72.57575940706417,0.0,1730.6547039067343,0.0,591.02
4542,7/9/2018,565.0585622958321,612.4162668850042,122.94010031526058,0.0,170.29780490443275,0.0,1900.952508811167,0.0,735.36
4543,7/9/2018,604.3381274040369,750.5668007645113,113.58596224779521,0.0,259.8146356082695,0.0,2160.7671444194366,0.0,864.15
4544,7/9/2018,649.3244709277409,856.014316453399,201.28100663028474,0.0,407.97085215594274,0.0,2568.73799657538,0.0,1057.3
4545,7/9/2018,703.0603315835251,920.9904506182364,325.22333602420275,0.0,245.10436116761684,0.0,2813.842357742996,298.05,948.16
4546,7/9/2018,754.007261386718,953.6345834968034,491.76040126104374,0.0,0.0,0.0,2813.842357742996,691.39,754.01
4547,7/9/2018,775.05543564726,965.1255835779218,560.7471695086025,0.0,0.0,0.0,2813.842357742996,750.82,775.06
4548,7/9/2018,810.3634841042519,953.5909570959429,632.9076631719076,0.0,0.0,0.0,2813.842357742996,776.14,810.36
4549,7/9/2018,847.3791684167679,917.5384693947005,707.5737295318552,0.0,0.0,0.0,2813.842357742996,777.73,847.38
4550,7/9/2018,905.33788796546,852.5187088290015,764.8678251950815,0.0,0.0,0.0,2813.842357742996,712.05,905.34
4551,7/9/2018,965.9741262892991,737.7358100530016,824.8345317347271,0.0,0.0,0.0,2813.842357742996,596.6,965.97
4552,7/9/2018,947.75476777811,582.8600728218036,881.7945510384012,0.0,0.0,0.0,2813.842357742996,516.9,947.75
4553,7/9/2018,959.874451525433,396.04140132686047,1027.4518438032212,0.0,0.0,0.0,2813.842357742996,463.62,959.87
4554,7/9/2018,925.1763814707949,137.85031832308974,1136.0266606577316,0.0,0.0,0.0,2813.842357742996,348.7,925.18
4555,7/9/2018,876.691456061793,0.0,1204.6793525457372,0.0,0.0,0.0,2813.842357742996,327.99,876.69
4556,7/9/2018,821.784077363251,0.0,1244.1003629729134,0.0,0.0,0.0,2813.842357742996,422.32,821.78
4557,7/9/2018,715.8733075800459,0.0,1272.8309298944137,0.0,0.0,0.0,2813.842357742996,556.96,715.87
4558,7/9/2018,626.0713135256851,0.0,1289.8688242315843,0.0,0.0,0.0,2813.842357742996,663.8,626.07
4559,7/9/2018,559.3881753531041,0.0,1225.7261631975348,0.0,0.0,0.0,2813.842357742996,666.34,559.39
4560,7/10/2018,513.1384653557279,0.0,1140.2026151521356,0.0,0.0,0.0,2813.842357742996,627.06,513.14
4561,7/10/2018,482.021867242103,0.0,1035.6367146122539,0.0,0.0,0.0,2813.842357742996,553.61,482.02
4562,7/10/2018,462.357322877991,0.0,891.8168418249708,0.0,0.0,0.0,2813.842357742996,429.46,462.36
4563,7/10/2018,459.67133759292796,0.0,758.3533361838106,0.0,0.0,0.0,2813.842357742996,298.68,459.67
4564,7/10/2018,471.41800238288397,96.72084108704925,640.2573430820594,0.0,0.0,0.0,2813.842357742996,265.56,471.42
4565,7/10/2018,490.88175553352403,420.75223143210957,526.8384190140396,0.0,0.0,0.0,2813.842357742996,456.71,490.88
4566,7/10/2018,526.7028341715329,624.6127662463755,416.42618218199215,0.0,0.0,0.0,2813.842357742996,514.34,526.7
4567,7/10/2018,558.299432335168,763.1495759414229,316.2032743162895,0.0,0.0,0.0,2813.842357742996,521.05,558.3
4568,7/10/2018,594.956792395197,865.6562487188361,416.92729672131946,0.0,0.0,0.0,2813.842357742996,687.63,594.96
4569,7/10/2018,638.175395962036,926.9484309971454,531.3484498679968,0.0,0.0,0.0,2813.842357742996,820.12,638.18
4570,7/10/2018,685.61549182328,954.4600037338768,655.7918938012438,0.0,0.0,0.0,2813.842357742996,924.64,685.62
4571,7/10/2018,741.4614755313249,961.5533856094395,589.4777364301041,0.0,0.0,0.0,2813.842357742996,809.57,741.46
4572,7/10/2018,793.19221299413,944.5517166097211,524.6669226769493,0.0,0.0,0.0,2813.842357742996,676.03,793.19
4573,7/10/2018,856.2360842679079,900.878078855179,466.537636114842,0.0,0.0,0.0,2813.842357742996,511.18,856.24
4574,7/10/2018,906.9669793622559,828.6092603068872,521.326159081426,0.0,0.0,0.0,2813.842357742996,442.97,906.97
4575,7/10/2018,1000.0,720.2209017065252,591.4821945874177,0.0,0.0,0.0,2813.842357742996,311.7,1000.0
4576,7/10/2018,982.716004647022,584.9523254264406,677.3398189923688,0.0,0.0,0.0,2813.842357742996,279.58,982.72
4577,7/10/2018,984.4220506627859,414.01044538823527,864.2555421619033,0.0,0.0,0.0,2813.842357742996,293.84,984.42
4578,7/10/2018,928.299734152887,140.71091109931774,999.5564677806004,0.0,0.0,0.0,2813.842357742996,211.97,928.3
4579,7/10/2018,876.669512836604,0.0,1069.712503286592,0.0,0.0,0.0,2813.842357742996,193.04,876.67
4580,7/10/2018,813.562141098912,0.0,1051.6723798707653,0.0,0.0,0.0,2813.842357742996,238.11,813.56
4581,7/10/2018,711.4236118296851,0.0,1033.9663328144923,0.0,0.0,0.0,2813.842357742996,322.54,711.42
4582,7/10/2018,620.529667795739,0.0,1015.0910184997847,0.0,0.0,0.0,2813.842357742996,394.56,620.53
4583,7/10/2018,554.813518276291,0.0,965.8147554658141,0.0,0.0,0.0,2813.842357742996,411.0,554.81
4584,7/11/2018,510.41180923876294,0.0,890.4805363867613,0.0,0.0,0.0,2813.842357742996,380.07,510.41
4585,7/11/2018,483.287006004764,0.0,788.2531703637466,0.0,0.0,0.0,2813.842357742996,304.97,483.29
4586,7/11/2018,466.9305114418139,0.0,676.6716662732647,0.0,0.0,0.0,2813.842357742996,209.74,466.93
4587,7/11/2018,466.37214492272705,0.0,571.4376130142774,0.0,0.0,0.0,2813.842357742996,105.07,466.37
4588,7/11/2018,479.778314123685,91.52122859438659,482.2392250138016,0.0,0.0,0.0,2813.842357742996,93.98,479.78
4589,7/11/2018,498.044146034315,414.09906914443815,332.90709229390654,0.0,0.0,0.0,2813.842357742996,248.96,498.04
4590,7/11/2018,532.944979091974,607.7048010465254,206.29215202356946,0.0,0.0,0.0,2813.842357742996,281.05,532.94
4591,7/11/2018,568.356897692064,729.7766563365996,114.08707678712398,0.0,0.0,0.0,2813.842357742996,275.51,568.36
4592,7/11/2018,606.166951651379,816.9335757547994,124.77752029279884,0.0,0.0,0.0,2813.842357742996,335.54,606.17
4593,7/11/2018,652.195654772134,867.2299964785917,150.16732361877723,0.0,0.0,0.0,2813.842357742996,365.2,652.2
4594,7/11/2018,705.673655643307,889.904165713964,193.26317400102886,0.0,0.0,0.0,2813.842357742996,377.49,705.67
4595,7/11/2018,758.354528356007,891.8104028010697,206.96030474267485,0.0,0.0,0.0,2813.842357742996,340.42,758.35
4596,7/11/2018,807.059642833619,879.846949269048,220.8244736640962,0.0,0.0,0.0,2813.842357742996,293.61,807.06
4597,7/11/2018,872.47376267251,851.3982023771973,236.19198620350377,0.0,0.0,0.0,2813.842357742996,215.12,872.47
4598,7/11/2018,931.0882439687971,793.9750907484732,343.7645739793582,0.0,0.0,0.0,2813.842357742996,206.65,931.09
4599,7/11/2018,934.4019167738778,670.3958803950026,472.2169342272322,0.0,0.0,0.0,2813.842357742996,208.21,934.4
4600,7/11/2018,953.0520716242379,493.27773068942497,615.5356924751865,0.0,0.0,0.0,2813.842357742996,155.76,953.05
4601,7/11/2018,975.679571532673,298.90560236627965,741.1484036668661,0.0,0.0,0.0,2813.842357742996,64.37,975.68
4602,7/11/2018,925.682913652343,85.08535085456566,809.4670191953194,0.0,0.0,31.130543602457944,2777.218188798928,-0.0,925.68
4603,7/11/2018,872.193611422089,0.0,747.8299308579122,0.0,0.0,124.36368056417659,2630.907976370485,-0.0,872.19
4604,7/11/2018,822.7162064088499,0.0,858.2421676899612,0.0,35.52596128111129,0.0,2666.4339376515964,0.0,858.24
4605,7/11/2018,729.7471021563028,0.0,934.411577667895,0.0,147.4084200914003,0.0,2813.842357742996,57.26,877.16
4606,7/11/2018,641.948849481385,0.0,905.1798962070645,0.0,0.0,0.0,2813.842357742996,263.23,641.95
4607,7/11/2018,578.7392648586899,0.0,774.5560396221003,0.0,0.0,0.0,2813.842357742996,195.82,578.74
4608,7/12/2018,534.5191886850979,0.0,668.8208718237843,0.0,0.0,0.0,2813.842357742996,134.3,534.52
4609,7/12/2018,508.75211857477285,0.0,583.4643619581618,0.0,0.0,0.0,2813.842357742996,74.71,508.75
4610,7/12/2018,495.006475497616,0.0,501.28157750828586,0.0,0.0,0.0,2813.842357742996,6.28,495.01
4611,7/12/2018,498.960196594036,0.0,452.1723526540919,0.0,0.0,46.78784393994399,2758.797835460709,-0.0,498.96
4612,7/12/2018,511.4150424609021,64.27077338854775,430.45738928319014,0.0,0.0,16.686879789164077,2739.1662121793393,-0.0,511.42
4613,7/12/2018,529.990682737593,311.96760595066377,303.0072581139722,0.0,74.67614556365642,0.0,2813.842357742996,10.31,604.67
4614,7/12/2018,572.094918810361,494.01498963267954,222.16077910230575,0.0,0.0,0.0,2813.842357742996,144.08,572.09
4615,7/12/2018,599.5178049978829,661.0436890303305,192.2609449223714,0.0,0.0,0.0,2813.842357742996,253.79,599.52
4616,7/12/2018,625.5438779877379,798.5989187911644,155.84662173116604,0.0,0.0,0.0,2813.842357742996,328.9,625.54
4617,7/12/2018,667.393845679449,850.7012833000837,125.77974937145636,0.0,0.0,0.0,2813.842357742996,309.09,667.39
4618,7/12/2018,708.764098340686,823.3371304256652,101.22513694435875,0.0,0.0,0.0,2813.842357742996,215.8,708.76
4619,7/12/2018,747.075424670954,774.1225125123217,81.34759355099521,0.0,0.0,0.0,2813.842357742996,108.39,747.08
4620,7/12/2018,765.671579927215,727.5373359983693,64.81081375315344,0.0,0.0,0.0,2813.842357742996,26.68,765.67
4621,7/12/2018,724.081282346687,682.4838090819545,51.280721191284144,0.0,0.0,0.0,2813.842357742996,9.68,724.08
4622,7/12/2018,681.0017315875962,601.0766211177624,65.98008101158766,13.945029458246012,0.0,0.0,2813.842357742996,0.0,681.0
4623,7/12/2018,660.5669513731011,486.99864882596444,92.03803705667013,81.5302654904667,0.0,0.0,2813.842357742996,0.0,660.57
4624,7/12/2018,667.1050141216689,359.5653497261739,131.45904748384515,176.08061691164986,0.0,0.0,2813.842357742996,0.0,667.11
